Ride_ID,Date,Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Driver_Name,Customer_ID,Ride_Distance_KM,Fare_Amount,Payment_Mode,Ride_Status,Driver_Rating,Customer_Rating,Trip_Duration_Min,Surge_Multiplier,Weather,Fuel_Cost,Profit
R00503,2025-06-08,13:52,Bangalore,City Center,Office Hub,Bike,Driver_36,C4304,21.9,322.98,UPI,Cancelled,3.9,4.6,87,1.0,Cloudy,83.46,239.52
R00504,2025-06-18,18:56,Delhi,Mall,Airport,Bike,Driver_45,C5873,15.7,229.64,Cash,Completed,4.6,3.4,41,1.0,Cloudy,33.24,196.4
R00505,2025-08-10,14:24,Hyderabad,Bus Stand,Residential Area,Sedan,Driver_21,C5485,27.5,325.45,Card,Completed,4.3,3.1,37,1.5,Rainy,101.91,223.54
R00506,2025-10-11,03:23,Bangalore,IT Park,University,Sedan,Driver_33,C4397,4.1,45.31,Card,Completed,3.1,4.3,69,1.5,Rainy,17.63,27.68
R00507,2025-07-24,06:25,Mumbai,Mall,Airport,Bike,Driver_63,C8558,3.1,38.77,UPI,Completed,4.3,4.4,66,1.0,Rainy,12.79,25.98
R00508,2025-05-23,05:10,Delhi,City Center,Airport,Bike,Driver_22,C2271,25.5,409.78,Card,Completed,4.4,3.3,55,1.0,Sunny,64.56,345.22
R00509,2025-01-18,21:34,Pune,Bus Stand,Airport,Mini,Driver_50,C6051,8.1,137.44,Cash,Completed,3.0,4.5,35,1.0,Rainy,36.53,100.91
R00510,2025-05-03,06:05,Mumbai,Bus Stand,Airport,Mini,Driver_29,C2582,2.4,24.67,Card,Completed,3.3,3.8,23,1.5,Rainy,4.9,19.77
R00511,2025-10-15,20:12,Hyderabad,Airport,Office Hub,Sedan,Driver_14,C6842,19.5,377.19,Cash,Completed,3.8,3.6,59,1.0,Rainy,62.11,315.08
R00512,2025-04-23,02:42,Delhi,Railway Station,University,SUV,Driver_99,C9185,24.8,409.19,UPI,Completed,4.6,4.8,82,1.0,Rainy,77.05,332.14
R00513,2025-02-18,19:20,Chennai,Railway Station,Market,Sedan,Driver_82,C6209,29.5,500.41,Card,Completed,3.7,4.2,84,1.5,Rainy,118.99,381.42
R00514,2025-09-19,20:47,Mumbai,Airport,Hospital,Mini,Driver_40,C4873,8.5,134.93,Card,Completed,3.5,3.2,27,1.5,Rainy,42.2,92.73
R00515,2025-06-01,06:09,Chennai,City Center,University,SUV,Driver_18,C5556,12.5,205.25,Cash,Completed,4.5,4.0,63,2.0,Rainy,33.93,171.32
R00516,2025-01-13,07:54,Delhi,Bus Stand,Office Hub,Sedan,Driver_78,C7250,22.5,302.11,Card,Completed,3.9,3.0,72,1.0,Sunny,58.89,243.22
R00517,2025-01-27,20:09,Pune,Railway Station,Office Hub,Mini,Driver_55,C8652,28.3,318.53,Cash,Completed,3.4,3.8,87,1.0,Rainy,71.35,247.18
R00518,2025-05-27,18:28,Hyderabad,Airport,Market,Bike,Driver_49,C3748,29.1,349.61,Cash,Completed,4.0,4.5,29,1.5,Sunny,133.49,216.12
R00519,2025-07-15,13:54,Pune,Railway Station,Hospital,Sedan,Driver_33,C7233,4.3,81.98,Cash,Completed,3.6,4.1,71,1.0,Rainy,12.47,69.51
R00520,2025-03-11,22:30,Pune,Bus Stand,Airport,SUV,Driver_63,C7628,7.5,143.71,Cash,Cancelled,4.9,3.7,72,1.5,Cloudy,15.09,128.62
R00521,2025-10-29,02:26,Pune,Railway Station,Office Hub,Bike,Driver_33,C6711,26.8,533.98,Card,Completed,4.3,3.7,17,2.0,Rainy,63.61,470.37
R00522,2025-08-06,23:15,Chennai,Bus Stand,Airport,Mini,Driver_90,C3422,8.8,91.04,Cash,Completed,4.9,3.3,41,2.0,Cloudy,39.07,51.97
R00523,2025-12-06,05:00,Hyderabad,IT Park,Airport,Mini,Driver_67,C4093,5.3,57.89,Cash,Completed,3.9,4.4,74,2.0,Cloudy,21.91,35.98
R00524,2025-07-15,18:19,Delhi,Airport,Airport,SUV,Driver_19,C5407,22.6,396.06,Card,Completed,4.5,4.4,10,1.0,Rainy,107.87,288.19
R00525,2025-01-01,03:04,Bangalore,Bus Stand,University,Sedan,Driver_23,C7138,23.7,336.03,UPI,Completed,3.4,3.4,24,1.5,Cloudy,77.04,258.99
R00526,2025-04-19,05:12,Bangalore,IT Park,University,Mini,Driver_82,C3721,3.7,43.76,UPI,Completed,3.8,3.6,53,1.0,Cloudy,15.83,27.93
R00527,2025-05-01,15:31,Delhi,Bus Stand,Hospital,Mini,Driver_13,C4458,20.8,228.97,Card,Completed,3.8,4.0,44,1.5,Rainy,45.41,183.56
R00528,2025-06-22,19:27,Bangalore,Railway Station,Market,Bike,Driver_49,C1937,11.4,191.73,Cash,Completed,4.6,3.0,61,2.0,Sunny,34.53,157.2
R00529,2025-01-14,19:07,Mumbai,Mall,University,Bike,Driver_66,C7768,26.3,336.5,Card,Completed,5.0,4.9,51,1.0,Cloudy,107.77,228.73
R00530,2025-07-04,01:51,Hyderabad,IT Park,Airport,Mini,Driver_45,C8010,22.6,379.21,Cash,Cancelled,4.7,4.8,59,1.5,Cloudy,61.04,318.17
R00531,2025-04-10,22:09,Chennai,City Center,Residential Area,Sedan,Driver_64,C2426,26.4,495.33,Cash,Completed,5.0,5.0,69,1.0,Rainy,114.96,380.37
R00532,2025-03-01,15:42,Chennai,Bus Stand,Residential Area,Mini,Driver_56,C1478,17.1,212.61,UPI,Cancelled,3.7,3.8,45,1.0,Cloudy,42.94,169.67
R00533,2025-05-12,21:30,Pune,Bus Stand,Airport,Bike,Driver_12,C6452,28.6,477.79,UPI,Cancelled,4.5,4.2,53,1.5,Cloudy,114.3,363.49
R00534,2025-07-15,20:41,Mumbai,Railway Station,Market,Mini,Driver_38,C2436,24.0,471.9,UPI,Completed,4.5,4.9,24,2.0,Rainy,79.46,392.44
R00535,2025-03-07,10:24,Pune,Railway Station,University,Bike,Driver_41,C6980,18.2,182.31,Card,Cancelled,3.3,4.3,85,1.0,Sunny,39.78,142.53
R00536,2025-07-22,00:34,Bangalore,Railway Station,University,Bike,Driver_19,C5643,25.9,340.82,UPI,Completed,4.7,4.7,14,2.0,Rainy,115.21,225.61
R00537,2025-06-08,16:44,Hyderabad,Bus Stand,Office Hub,Bike,Driver_38,C7171,5.5,109.83,UPI,Cancelled,3.7,4.7,36,2.0,Sunny,22.66,87.17
R00538,2025-12-25,23:03,Chennai,IT Park,Market,Sedan,Driver_3,C9977,27.8,493.74,Cash,Completed,4.4,5.0,60,1.5,Sunny,127.06,366.68
R00539,2025-09-28,23:18,Pune,IT Park,Residential Area,Sedan,Driver_42,C1886,9.9,190.38,Card,Completed,4.3,4.2,66,2.0,Rainy,40.62,149.76
R00540,2025-05-30,04:13,Delhi,Mall,Airport,Mini,Driver_87,C3418,8.1,141.62,Cash,Cancelled,3.9,4.7,17,1.0,Rainy,34.07,107.55
R00541,2025-08-31,05:03,Hyderabad,Railway Station,Airport,Bike,Driver_32,C1556,5.3,80.32,UPI,Completed,4.0,4.4,32,2.0,Cloudy,15.98,64.34
R00542,2025-07-12,22:50,Chennai,IT Park,Market,Bike,Driver_48,C1190,20.8,226.64,UPI,Completed,3.2,4.3,75,1.0,Sunny,70.53,156.11
R00543,2025-10-28,18:36,Pune,Railway Station,University,Bike,Driver_83,C8105,15.4,260.83,Cash,Completed,3.2,3.1,78,1.0,Rainy,35.17,225.66
R00544,2025-12-25,00:25,Hyderabad,Airport,Hospital,Mini,Driver_97,C4399,17.6,270.41,Card,Completed,3.4,4.2,33,1.0,Cloudy,78.08,192.33
R00545,2025-08-17,10:07,Delhi,City Center,Market,Mini,Driver_11,C3043,3.1,48.83,Card,Completed,4.9,3.3,10,1.0,Rainy,12.27,36.56
R00546,2025-01-24,16:57,Pune,IT Park,Airport,SUV,Driver_67,C6769,23.9,396.54,Card,Completed,3.4,3.2,15,1.0,Sunny,79.7,316.84
R00547,2025-04-07,04:19,Pune,Railway Station,Hospital,SUV,Driver_36,C3105,26.0,315.96,Card,Completed,3.1,3.5,58,2.0,Sunny,62.47,253.49
R00548,2025-07-24,14:05,Mumbai,City Center,Office Hub,Mini,Driver_81,C5413,28.5,477.81,Card,Completed,3.4,3.7,75,2.0,Sunny,137.39,340.42
R00549,2025-08-03,04:20,Pune,Railway Station,Residential Area,SUV,Driver_16,C9707,29.8,427.22,UPI,Completed,3.8,3.7,21,1.5,Rainy,61.92,365.3
R00550,2025-05-20,04:55,Mumbai,IT Park,Residential Area,Mini,Driver_23,C9625,24.3,309.5,Card,Completed,4.2,4.6,22,2.0,Rainy,55.74,253.76
R00551,2025-12-25,18:55,Delhi,Railway Station,Market,Bike,Driver_24,C6655,9.9,125.83,Card,Completed,4.6,4.1,61,1.5,Cloudy,22.74,103.09
R00552,2025-03-07,08:00,Mumbai,IT Park,Hospital,SUV,Driver_7,C7064,21.2,363.2,Card,Completed,4.4,3.8,68,1.0,Rainy,84.22,278.98
R00553,2025-07-01,14:32,Chennai,Railway Station,Market,Mini,Driver_40,C7660,10.0,195.26,Cash,Completed,4.3,3.2,40,1.0,Sunny,35.62,159.64
R00554,2025-10-22,01:05,Delhi,IT Park,Airport,Sedan,Driver_62,C9156,22.8,354.35,Card,Completed,4.4,4.1,25,1.5,Sunny,79.31,275.04
R00555,2025-11-12,06:58,Pune,Bus Stand,Market,Sedan,Driver_95,C9652,25.3,254.84,Card,Completed,4.2,4.9,77,1.0,Sunny,82.86,171.98
R00556,2025-02-08,11:53,Hyderabad,IT Park,Office Hub,SUV,Driver_15,C6537,5.7,77.14,Card,Completed,4.1,4.5,25,1.5,Rainy,12.27,64.87
R00557,2025-09-05,09:16,Mumbai,Mall,Airport,Mini,Driver_60,C8999,8.0,139.04,UPI,Completed,4.2,3.7,55,1.0,Sunny,29.65,109.39
R00558,2025-06-29,23:11,Mumbai,Airport,Hospital,Sedan,Driver_53,C3029,13.3,134.18,Cash,Completed,4.5,3.5,70,1.5,Rainy,43.79,90.39
R00559,2025-06-03,11:27,Hyderabad,Bus Stand,University,Sedan,Driver_18,C6795,27.0,414.84,Card,Completed,3.7,4.7,35,1.0,Sunny,75.83,339.01
R00560,2025-05-26,01:08,Mumbai,Bus Stand,Office Hub,Bike,Driver_86,C5354,13.0,226.71,UPI,Completed,4.1,4.6,26,1.5,Rainy,61.14,165.57
R00561,2025-09-14,23:59,Delhi,Airport,Office Hub,Sedan,Driver_45,C9192,22.8,416.25,UPI,Completed,3.5,4.4,53,1.5,Cloudy,54.59,361.66
R00562,2025-01-05,13:30,Mumbai,City Center,Office Hub,Sedan,Driver_32,C5606,10.1,150.08,UPI,Completed,5.0,3.5,64,1.0,Rainy,43.26,106.82
R00563,2025-12-28,03:44,Pune,Bus Stand,Airport,Sedan,Driver_30,C2973,22.5,362.5,UPI,Completed,3.5,3.4,28,1.5,Sunny,57.74,304.76
R00564,2025-11-12,06:05,Chennai,Bus Stand,Office Hub,Sedan,Driver_44,C7980,26.2,361.65,Cash,Completed,3.9,3.1,24,1.5,Rainy,93.66,267.99
R00565,2025-05-24,11:45,Delhi,Airport,Residential Area,SUV,Driver_28,C5674,13.7,180.82,Cash,Completed,4.2,3.9,42,1.5,Rainy,29.35,151.47
R00566,2025-06-21,09:07,Mumbai,Mall,Market,SUV,Driver_96,C9664,4.7,47.64,Card,Completed,4.3,3.4,59,1.0,Sunny,17.18,30.46
R00567,2025-03-08,20:47,Chennai,Railway Station,Office Hub,Bike,Driver_13,C2226,18.9,196.76,Card,Completed,3.6,3.9,35,2.0,Cloudy,92.7,104.06
R00568,2025-03-20,01:08,Pune,Mall,Market,Bike,Driver_81,C2923,7.4,114.74,Cash,Completed,3.8,4.9,74,1.0,Sunny,20.41,94.33
R00569,2025-11-03,08:44,Delhi,Bus Stand,Office Hub,Bike,Driver_64,C9723,29.1,375.29,Card,Cancelled,3.3,4.5,59,2.0,Rainy,141.64,233.65
R00570,2025-07-25,19:17,Pune,Bus Stand,Residential Area,Bike,Driver_65,C9602,7.8,78.28,Cash,Completed,3.4,4.4,80,1.0,Sunny,28.98,49.3
R00571,2025-04-25,01:34,Bangalore,Railway Station,Market,Mini,Driver_83,C5079,8.7,90.4,UPI,Completed,3.0,3.7,87,1.5,Rainy,21.27,69.13
R00572,2025-02-12,22:56,Pune,Mall,Market,Mini,Driver_81,C1170,17.4,299.64,Cash,Completed,4.9,3.4,12,2.0,Cloudy,56.12,243.52
R00573,2025-10-26,03:46,Chennai,Bus Stand,Hospital,Sedan,Driver_57,C4614,22.9,316.47,Cash,Completed,4.2,4.6,60,1.0,Rainy,90.72,225.75
R00574,2025-04-29,23:46,Hyderabad,Railway Station,University,Sedan,Driver_23,C4094,14.1,161.92,Card,Completed,4.5,4.3,12,1.5,Sunny,48.46,113.46
R00575,2025-04-01,12:43,Mumbai,IT Park,Airport,Bike,Driver_13,C9630,19.0,203.2,UPI,Completed,4.6,4.2,58,1.5,Sunny,42.11,161.09
R00576,2025-02-26,00:48,Delhi,Mall,Office Hub,Mini,Driver_2,C2742,25.3,489.47,Card,Completed,3.7,4.4,35,1.0,Rainy,60.63,428.84
R00577,2025-10-16,14:52,Delhi,City Center,Airport,SUV,Driver_81,C9906,6.6,87.9,UPI,Completed,3.1,4.1,23,2.0,Rainy,16.26,71.64
R00578,2025-03-14,00:58,Bangalore,Bus Stand,Market,Sedan,Driver_88,C7303,8.3,101.81,Card,Completed,4.6,3.2,31,1.0,Sunny,26.2,75.61
R00579,2025-02-22,09:22,Delhi,Airport,Hospital,Sedan,Driver_23,C8022,4.1,54.68,Card,Completed,3.4,3.9,48,2.0,Rainy,12.63,42.05
R00580,2025-06-28,03:17,Chennai,Airport,Residential Area,Sedan,Driver_100,C3401,27.7,460.3,Cash,Completed,3.9,4.6,71,1.0,Sunny,132.92,327.38
R00581,2025-10-23,13:46,Mumbai,IT Park,Market,SUV,Driver_64,C7944,9.8,106.86,Cash,Completed,3.8,4.6,52,1.0,Cloudy,48.85,58.01
R00582,2025-05-06,12:26,Pune,Railway Station,University,Mini,Driver_75,C7911,17.4,267.74,Card,Completed,4.4,4.5,21,1.0,Rainy,60.51,207.23
R00583,2025-01-02,06:54,Delhi,Airport,Market,SUV,Driver_100,C3283,2.5,38.96,Cash,Completed,4.7,4.1,63,1.0,Sunny,12.18,26.78
R00584,2025-04-25,01:47,Hyderabad,Bus Stand,Residential Area,Bike,Driver_48,C1886,5.9,115.76,Card,Completed,4.2,4.0,86,1.0,Sunny,24.26,91.5
R00585,2025-03-17,11:09,Hyderabad,Railway Station,Office Hub,Bike,Driver_96,C3295,4.2,45.24,Card,Completed,4.9,3.9,53,1.5,Cloudy,15.57,29.67
R00586,2025-12-22,00:18,Pune,Railway Station,Hospital,Sedan,Driver_2,C7494,5.1,54.06,Cash,Completed,4.8,4.1,43,2.0,Cloudy,20.03,34.03
R00587,2025-06-06,22:14,Pune,IT Park,Office Hub,Sedan,Driver_52,C1917,13.9,160.8,UPI,Completed,4.6,5.0,87,1.0,Cloudy,68.38,92.42
R00588,2025-08-28,15:20,Delhi,Mall,Airport,Bike,Driver_25,C5422,20.3,285.24,UPI,Completed,3.7,4.6,52,1.0,Sunny,63.77,221.47
R00589,2025-05-25,05:34,Bangalore,Railway Station,Hospital,Sedan,Driver_82,C1530,5.0,60.6,UPI,Completed,5.0,4.1,82,1.5,Sunny,10.16,50.44
R00590,2025-01-25,10:05,Bangalore,IT Park,Hospital,Sedan,Driver_41,C7400,28.4,286.41,Card,Completed,3.3,4.3,52,1.5,Cloudy,87.19,199.22
R00591,2025-09-15,03:32,Hyderabad,IT Park,Hospital,Mini,Driver_38,C3641,24.6,282.95,UPI,Completed,3.2,4.3,39,1.0,Cloudy,92.53,190.42
R00592,2025-12-01,04:49,Chennai,City Center,Airport,SUV,Driver_58,C3149,22.1,440.55,Cash,Completed,4.2,4.9,15,2.0,Cloudy,77.46,363.09
R00593,2025-07-18,07:13,Pune,Bus Stand,University,Mini,Driver_2,C3336,29.9,480.46,Cash,Completed,4.9,4.6,21,1.5,Sunny,145.73,334.73
R00594,2025-08-21,10:10,Bangalore,Mall,Residential Area,Mini,Driver_23,C8548,28.2,327.54,Cash,Cancelled,5.0,4.5,66,2.0,Sunny,80.1,247.44
R00595,2025-03-05,18:31,Pune,Bus Stand,Office Hub,Bike,Driver_47,C9396,3.1,57.63,Card,Cancelled,3.7,4.4,74,1.5,Rainy,9.93,47.7
R00596,2025-12-16,01:39,Chennai,City Center,Residential Area,Sedan,Driver_14,C5762,29.4,310.78,Cash,Completed,3.8,3.1,59,1.5,Cloudy,128.53,182.25
R00597,2025-02-17,11:29,Delhi,Airport,Office Hub,Mini,Driver_51,C8096,15.1,231.8,UPI,Completed,3.1,3.7,87,1.5,Sunny,67.27,164.53
R00598,2025-12-26,23:30,Hyderabad,Railway Station,Airport,Sedan,Driver_41,C1513,5.2,75.64,Card,Completed,3.1,4.6,65,1.5,Sunny,18.9,56.74
R00599,2025-01-28,06:55,Bangalore,Bus Stand,Office Hub,Mini,Driver_19,C2134,2.6,45.72,Cash,Completed,3.6,4.4,63,2.0,Sunny,8.5,37.22
R00600,2025-12-09,08:11,Bangalore,Mall,Office Hub,Sedan,Driver_45,C7866,25.3,276.39,Cash,Completed,4.4,3.3,65,1.5,Cloudy,119.03,157.36
R00601,2025-10-20,12:52,Delhi,Bus Stand,Airport,Sedan,Driver_42,C6185,2.3,41.01,UPI,Completed,3.9,3.3,50,1.0,Cloudy,8.72,32.29
R00602,2025-07-28,08:33,Mumbai,Bus Stand,University,Mini,Driver_5,C4581,22.2,441.39,Card,Cancelled,3.8,4.1,31,2.0,Rainy,107.23,334.16
R00603,2025-04-21,11:13,Delhi,Mall,Market,Mini,Driver_39,C6029,28.7,565.89,Card,Completed,3.2,4.0,68,1.5,Rainy,107.07,458.82
R00604,2025-06-30,11:53,Delhi,Railway Station,University,Bike,Driver_48,C3898,17.2,261.99,Card,Completed,4.1,3.8,65,2.0,Rainy,73.88,188.11
R00605,2025-12-26,19:59,Delhi,Airport,Airport,Mini,Driver_79,C7738,27.4,301.19,UPI,Completed,4.5,4.9,22,2.0,Rainy,62.0,239.19
R00606,2025-09-15,18:51,Mumbai,IT Park,Hospital,Bike,Driver_15,C4204,2.9,37.41,Cash,Cancelled,3.7,4.6,69,1.5,Cloudy,9.46,27.95
R00607,2025-12-27,23:25,Bangalore,Mall,Airport,SUV,Driver_40,C7794,2.2,30.24,Card,Completed,4.8,3.8,11,1.0,Sunny,5.88,24.36
R00608,2025-07-11,16:52,Pune,IT Park,Office Hub,Bike,Driver_25,C7444,22.8,300.38,UPI,Completed,4.2,3.3,59,2.0,Sunny,57.26,243.12
R00609,2025-07-26,10:33,Mumbai,City Center,Residential Area,Bike,Driver_98,C5263,6.4,78.78,Card,Completed,3.6,3.2,13,1.5,Sunny,26.43,52.35
R00610,2025-11-18,18:09,Delhi,City Center,University,Mini,Driver_96,C3138,2.8,47.81,Cash,Completed,4.6,3.4,38,1.5,Sunny,13.33,34.48
R00611,2025-10-02,07:46,Chennai,Airport,Market,Mini,Driver_19,C1379,23.8,425.08,Card,Cancelled,4.7,3.2,86,1.0,Sunny,102.61,322.47
R00612,2025-03-14,09:16,Bangalore,Railway Station,University,Mini,Driver_63,C1359,27.0,295.05,Cash,Completed,4.9,3.2,63,1.5,Rainy,94.03,201.02
R00613,2025-11-21,14:51,Chennai,City Center,Airport,Mini,Driver_16,C6616,6.5,84.42,Cash,Completed,4.2,4.1,30,2.0,Cloudy,30.62,53.8
R00614,2025-05-11,03:12,Mumbai,Railway Station,Market,Mini,Driver_28,C1483,19.0,291.83,Cash,Completed,3.2,4.4,26,1.5,Rainy,67.53,224.3
R00615,2025-09-04,06:05,Chennai,IT Park,University,Bike,Driver_25,C5097,11.8,183.08,UPI,Completed,4.7,4.4,60,1.0,Cloudy,34.02,149.06
R00616,2025-10-28,09:10,Hyderabad,IT Park,Hospital,SUV,Driver_41,C2762,24.2,472.81,Card,Completed,3.4,3.7,90,1.0,Rainy,83.82,388.99
R00617,2025-03-27,01:32,Chennai,City Center,Market,Bike,Driver_4,C2878,9.1,128.29,UPI,Completed,3.9,3.4,41,1.0,Sunny,34.69,93.6
R00618,2025-12-03,11:23,Chennai,Airport,Airport,SUV,Driver_28,C8624,6.1,80.18,Card,Completed,4.8,4.1,59,1.5,Cloudy,12.38,67.8
R00619,2025-04-19,16:13,Chennai,Airport,Hospital,Bike,Driver_88,C8130,4.9,62.62,Cash,Completed,3.4,3.1,73,1.5,Sunny,18.74,43.88
R00620,2025-05-21,13:07,Hyderabad,Railway Station,Hospital,Mini,Driver_37,C1292,5.5,64.41,Card,Completed,4.2,3.0,69,1.5,Sunny,16.39,48.02
R00621,2025-07-26,01:57,Delhi,Airport,University,Mini,Driver_54,C5931,16.9,258.15,Cash,Completed,3.7,3.2,50,1.5,Cloudy,50.91,207.24
R00622,2025-01-25,12:19,Delhi,Mall,Hospital,Mini,Driver_4,C4670,21.5,312.74,UPI,Completed,3.3,5.0,65,1.0,Sunny,97.74,215.0
R00623,2025-02-15,06:46,Delhi,Bus Stand,Residential Area,SUV,Driver_6,C2815,27.3,373.7,UPI,Cancelled,3.2,3.7,88,1.5,Rainy,128.55,245.15
R00624,2025-12-24,05:59,Mumbai,City Center,University,Bike,Driver_86,C3004,5.9,86.18,Card,Completed,4.2,4.3,45,1.5,Cloudy,14.04,72.14
R00625,2025-09-05,07:05,Pune,Railway Station,Airport,Sedan,Driver_89,C2278,9.4,121.85,UPI,Cancelled,3.1,3.0,37,1.5,Rainy,21.13,100.72
R00626,2025-04-07,15:06,Pune,Mall,Market,Bike,Driver_84,C3523,11.5,208.61,Card,Completed,3.3,4.8,59,1.5,Cloudy,49.28,159.33
R00627,2025-09-20,06:49,Chennai,Mall,Hospital,Mini,Driver_19,C8552,13.2,141.06,UPI,Completed,3.5,4.8,33,1.5,Sunny,43.15,97.91
R00628,2025-09-01,21:33,Delhi,Mall,University,Sedan,Driver_20,C7503,14.7,186.04,Card,Completed,3.7,3.9,57,1.0,Sunny,70.28,115.76
R00629,2025-11-29,12:46,Mumbai,City Center,Market,Bike,Driver_67,C8103,28.0,334.3,UPI,Completed,4.3,4.9,38,1.0,Sunny,71.91,262.39
R00630,2025-01-19,18:17,Pune,Bus Stand,Airport,Bike,Driver_51,C7437,8.7,133.3,UPI,Completed,4.6,4.4,73,1.0,Sunny,24.59,108.71
R00631,2025-04-15,11:40,Delhi,Railway Station,Hospital,Bike,Driver_95,C6002,10.1,161.23,Card,Completed,3.6,3.1,33,1.5,Rainy,42.44,118.79
R00632,2025-03-14,00:42,Bangalore,Airport,Office Hub,Mini,Driver_77,C6769,15.3,204.11,Cash,Completed,4.0,3.5,24,1.0,Sunny,38.75,165.36
R00633,2025-10-18,21:18,Mumbai,Airport,Residential Area,SUV,Driver_95,C6499,25.4,387.42,Cash,Completed,3.7,4.1,72,1.5,Rainy,63.55,323.87
R00634,2025-08-23,00:52,Chennai,City Center,University,Mini,Driver_35,C9508,11.9,203.51,Card,Completed,3.3,3.8,38,2.0,Sunny,55.62,147.89
R00635,2025-07-02,15:01,Bangalore,Railway Station,Airport,Mini,Driver_25,C7189,8.8,153.21,Card,Completed,3.5,4.3,79,1.5,Cloudy,43.29,109.92
R00636,2025-03-31,08:58,Hyderabad,Mall,Market,Sedan,Driver_6,C9520,21.0,396.48,Card,Completed,4.2,3.9,68,2.0,Rainy,66.63,329.85
R00637,2025-05-28,03:00,Mumbai,City Center,Market,Sedan,Driver_39,C8976,16.0,269.68,Cash,Completed,3.6,3.9,37,1.5,Cloudy,54.38,215.3
R00638,2025-03-05,01:31,Delhi,Airport,Market,Sedan,Driver_45,C5641,10.6,151.61,Card,Completed,4.5,3.3,21,2.0,Rainy,42.2,109.41
R00639,2025-03-15,23:12,Delhi,IT Park,Market,Sedan,Driver_87,C7328,14.1,270.47,Cash,Completed,4.8,4.8,48,2.0,Rainy,40.5,229.97
R00640,2025-03-30,18:27,Chennai,Railway Station,Market,Sedan,Driver_54,C4268,21.0,277.72,Cash,Completed,3.6,4.9,69,2.0,Sunny,78.42,199.3
R00641,2025-07-12,13:06,Chennai,Bus Stand,Market,Bike,Driver_46,C8006,5.9,85.07,Cash,Completed,3.8,3.1,81,1.0,Rainy,17.34,67.73
R00642,2025-02-15,04:39,Bangalore,Railway Station,Hospital,SUV,Driver_7,C7433,27.4,489.54,UPI,Completed,3.0,4.6,76,1.5,Sunny,102.5,387.04
R00643,2025-02-13,01:17,Delhi,Mall,Hospital,Bike,Driver_89,C6428,25.2,415.77,UPI,Completed,4.2,4.0,16,2.0,Sunny,75.61,340.16
R00644,2025-09-22,04:35,Chennai,Bus Stand,Office Hub,SUV,Driver_81,C6093,22.7,339.43,Card,Cancelled,3.0,4.0,35,1.0,Sunny,60.62,278.81
R00645,2025-01-01,04:38,Delhi,IT Park,Residential Area,Bike,Driver_51,C1911,26.6,404.27,UPI,Completed,4.0,3.4,40,2.0,Rainy,72.93,331.34
R00646,2025-11-10,21:28,Chennai,Airport,Office Hub,Sedan,Driver_96,C4943,26.1,422.08,UPI,Completed,4.4,3.4,71,1.5,Rainy,86.05,336.03
R00647,2025-12-08,03:37,Chennai,Airport,University,Bike,Driver_55,C3427,15.8,263.5,UPI,Completed,3.2,3.8,84,1.5,Sunny,50.14,213.36
R00648,2025-11-27,20:57,Bangalore,Railway Station,University,Bike,Driver_36,C1149,20.4,294.67,UPI,Completed,4.7,4.0,54,2.0,Cloudy,96.38,198.29
R00649,2025-07-19,16:04,Pune,Mall,University,Sedan,Driver_36,C5963,6.9,79.45,Cash,Completed,4.7,4.0,70,2.0,Cloudy,27.38,52.07
R00650,2025-04-03,18:45,Mumbai,Bus Stand,Market,SUV,Driver_75,C7615,28.0,497.11,UPI,Completed,4.7,3.3,22,2.0,Sunny,100.14,396.97
R00651,2025-09-13,21:30,Chennai,Railway Station,Residential Area,Sedan,Driver_94,C7292,11.1,136.7,Cash,Cancelled,3.1,3.5,14,2.0,Sunny,47.9,88.8
R00652,2025-08-15,11:38,Delhi,Bus Stand,University,Bike,Driver_18,C4272,19.7,202.8,UPI,Completed,3.9,3.6,35,2.0,Sunny,49.69,153.11
R00653,2025-08-11,16:51,Chennai,Airport,Office Hub,Mini,Driver_18,C1085,24.1,261.73,Cash,Completed,4.1,4.7,53,1.0,Cloudy,49.95,211.78
R00654,2025-11-25,16:31,Pune,Mall,Market,Sedan,Driver_9,C8190,7.3,88.15,Cash,Completed,4.7,4.1,26,2.0,Rainy,32.72,55.43
R00655,2025-02-21,03:31,Mumbai,Mall,Market,Bike,Driver_91,C6863,8.5,136.13,UPI,Completed,3.3,3.6,78,2.0,Sunny,25.44,110.69
R00656,2025-09-23,19:32,Delhi,City Center,University,SUV,Driver_84,C1491,10.7,173.2,UPI,Completed,3.5,3.7,17,1.0,Sunny,38.92,134.28
R00657,2025-10-08,23:21,Mumbai,IT Park,Residential Area,Mini,Driver_45,C2159,27.9,464.07,Cash,Completed,4.2,3.2,80,1.5,Sunny,129.31,334.76
R00658,2025-05-19,23:02,Bangalore,IT Park,University,SUV,Driver_30,C1351,4.9,73.33,UPI,Completed,4.6,3.4,87,1.5,Cloudy,13.11,60.22
R00659,2025-12-17,23:01,Chennai,Railway Station,University,Bike,Driver_71,C3257,17.5,184.12,UPI,Completed,4.8,5.0,57,1.5,Sunny,75.2,108.92
R00660,2025-06-25,13:58,Mumbai,IT Park,Airport,Mini,Driver_2,C5094,3.6,44.35,UPI,Completed,3.3,3.4,15,1.5,Rainy,13.56,30.79
R00661,2025-11-05,20:56,Hyderabad,Bus Stand,Residential Area,Mini,Driver_10,C5099,8.8,113.73,Card,Completed,4.4,4.6,38,1.5,Cloudy,33.6,80.13
